Facility ID,Number of Discharges,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Year,End Year,Facility_Name_Enc,State_Enc,Measure Name_READM-30-CABG-HRRP,Measure Name_READM-30-COPD-HRRP,Measure Name_READM-30-HF-HRRP,Measure Name_READM-30-HIP-KNEE-HRRP,Measure Name_READM-30-PN-HRRP
10021,47.0,1.0552,15.7025,14.8809,11.0,2019,2022,1.003097218695161,1,False,False,False,False,True
10022,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0032631584857625,1,False,False,True,False,False
10022,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0032631584857625,1,False,False,False,False,False
10022,164.0,0.9662,12.8892,13.3402,19.6,2019,2022,1.0032631584857625,1,False,False,False,False,True
10022,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0032631584857625,1,True,False,False,False,False
10022,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0032631584857625,1,False,False,False,True,False
10022,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0032631584857625,1,False,True,False,False,False
10023,124.8,1.0072,10.4407,10.3662,13.4,2019,2022,1.001055493096139,1,True,False,False,False,False
10023,68.0,0.9977,19.3437,19.389,13.0,2019,2022,1.001055493096139,1,False,True,False,False,False
10023,313.4,1.0243,5.018,4.8991,16.0,2019,2022,1.001055493096139,1,False,False,False,True,False
10023,284.0,0.9412,19.3729,20.5838,51.0,2019,2022,1.001055493096139,1,False,False,True,False,False
10023,190.0,1.0287,15.0433,14.6243,30.0,2019,2022,1.001055493096139,1,False,False,False,False,False
10023,117.0,0.9747,17.7691,18.2305,19.0,2019,2022,1.001055493096139,1,False,False,False,False,True
10024,195.0,1.0147,17.4308,17.1779,35.0,2019,2022,1.0053349149736552,1,False,False,False,False,True
10024,611.8,1.0187,3.5172,3.4527,21.6,2019,2022,1.0053349149736552,1,False,False,False,True,False
10024,256.0,0.9629,18.9363,19.6649,46.0,2019,2022,1.0053349149736552,1,False,False,True,False,False
10024,117.0,1.0898,15.9752,14.6583,23.0,2019,2022,1.0053349149736552,1,False,False,False,False,False
10024,72.0,1.0008,17.9843,17.9699,13.0,2019,2022,1.0053349149736552,1,False,True,False,False,False
10024,88.0,1.0167,11.9626,11.7663,11.0,2019,2022,1.0053349149736552,1,True,False,False,False,False
10029,88.0,0.961,16.7335,17.413,12.0,2019,2022,1.0010093360034695,1,False,False,False,False,True
10029,175.0,1.1095,21.2027,19.11,44.0,2019,2022,1.0010093360034695,1,False,False,True,False,False
10029,72.0,1.0344,20.507,19.825,17.0,2019,2022,1.0010093360034695,1,False,True,False,False,False
10029,263.6,1.0062,12.4327,12.3566,32.8,2019,2022,1.0010093360034695,1,False,False,False,False,False
10029,161.2,0.944,8.8183,9.3417,12.8,2019,2022,1.0010093360034695,1,True,False,False,False,False
10029,510.8,0.9173,4.1208,4.4925,19.4,2019,2022,1.0010093360034695,1,False,False,False,True,False
10033,321.0,1.0892,18.0978,16.6152,64.0,2019,2022,1.0110056435016426,1,False,False,False,False,True
10033,134.0,1.0125,21.0181,20.7589,29.0,2019,2022,1.0110056435016426,1,False,True,False,False,False
10033,281.0,1.0353,12.1039,11.6912,35.0,2019,2022,1.0110056435016426,1,True,False,False,False,False
10033,251.0,1.0693,16.1899,15.1403,44.0,2019,2022,1.0110056435016426,1,False,False,False,False,False
10033,154.2,1.1785,8.0933,6.8672,14.6,2019,2022,1.0110056435016426,1,False,False,False,True,False
10033,595.0,0.8908,18.255,20.4934,101.0,2019,2022,1.0110056435016426,1,False,False,True,False,False
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,False
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,True,False,False,False,False
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,True,False
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,True,False,False
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,True
10034,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,True,False,False,False
10035,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0076914322285966,1,True,False,False,False,False
10035,332.6,0.9921,4.7113,4.7486,15.4,2019,2022,1.0076914322285966,1,False,False,False,True,False
10035,328.0,1.0905,20.8074,19.0802,74.0,2019,2022,1.0076914322285966,1,False,False,True,False,False
10035,161.0,0.9772,12.2048,12.489,18.8,2019,2022,1.0076914322285966,1,False,False,False,False,False
10035,315.0,1.0232,16.018,15.6549,52.0,2019,2022,1.0076914322285966,1,False,False,False,False,True
10035,113.0,1.0903,20.6265,18.9178,29.0,2019,2022,1.0076914322285966,1,False,True,False,False,False
10036,121.0,1.0269,17.5026,17.0433,23.0,2019,2022,1.0076690130693,1,False,False,False,False,True
10036,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0076690130693,1,True,False,False,False,False
10036,303.6,1.1266,5.3022,4.7064,18.0,2019,2022,1.0076690130693,1,False,False,False,True,False
10036,0.0,1.0585200000000001,23.479119999999998,22.19664,11.0,2019,2022,1.0076690130693,1,False,False,False,False,False
10036,154.0,1.0418,22.2181,21.3276,37.0,2019,2022,1.0076690130693,1,False,False,True,False,False
10036,449.0,0.9188,19.3434,21.0533,81.6,2019,2022,1.0076690130693,1,False,True,False,False,False
10039,243.0,0.8286,8.2787,9.9909,15.0,2019,2022,1.00063018845654,1,True,False,False,False,False
10039,334.0,1.2916,5.698,4.4117,23.0,2019,2022,1.00063018845654,1,False,False,False,True,False
10039,613.0,0.8867,10.7176,12.0875,60.0,2019,2022,1.00063018845654,1,False,False,False,False,False
10039,396.0,0.9641,17.0,17.6328,65.0,2019,2022,1.00063018845654,1,False,True,False,False,False
10039,1085.0,0.9794,15.7055,16.0354,169.0,2019,2022,1.00063018845654,1,False,False,False,False,True
10039,1086.0,1.0105,20.1021,19.8942,219.0,2019,2022,1.00063018845654,1,False,False,True,False,False
10040,225.0,0.9275,16.9822,18.31,33.0,2019,2022,0.9920647508311267,1,False,False,False,False,True
10040,151.0,0.9927,14.1466,14.2505,21.0,2019,2022,0.9920647508311267,1,False,False,False,False,False
10040,242.0,0.9684,21.1509,21.8409,49.0,2019,2022,0.9920647508311267,1,False,False,True,False,False
10040,159.8,0.9522,10.4307,10.9538,14.8,2019,2022,0.9920647508311267,1,True,False,False,False,False
10040,95.0,0.9809,19.2423,19.6177,17.0,2019,2022,0.9920647508311267,1,False,True,False,False,False
10040,309.2,0.8794,4.5142,5.1331,12.4,2019,2022,0.9920647508311267,1,False,False,False,True,False
10044,0.0,1.0585200000000001,23.479119999999998,22.19664,11.0,2019,2022,1.0023132075068149,1,False,False,False,False,False
10044,201.4,0.9701,16.3804,16.8845,31.0,2019,2022,1.0023132075068149,1,False,False,True,False,False
10044,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0023132075068149,1,False,False,False,True,False
10044,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0023132075068149,1,False,True,False,False,False
10044,217.2,0.978,14.6968,15.0276,30.4,2019,2022,1.0023132075068149,1,False,False,False,False,True
10044,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0023132075068149,1,True,False,False,False,False
10045,157.6,0.9651,15.5782,16.1419,22.6,2019,2022,1.0056340126502419,1,False,False,True,False,False
10045,0.0,1.0585200000000001,23.479119999999998,22.19664,11.0,2019,2022,1.0056340126502419,1,False,False,False,False,False
10045,209.2,1.0211,13.7076,13.4242,30.0,2019,2022,1.0056340126502419,1,False,False,False,False,True
10045,312.6,1.0644,17.4469,16.3912,58.4,2019,2022,1.0056340126502419,1,False,True,False,False,False
10045,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0056340126502419,1,False,False,False,True,False
10045,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0056340126502419,1,True,False,False,False,False
10046,226.0,1.0992,24.5086,22.2965,62.0,2019,2022,1.008996227157708,1,False,False,True,False,False
10046,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.008996227157708,1,True,False,False,False,False
10046,323.0,0.9672,15.1514,15.6649,47.2,2019,2022,1.008996227157708,1,False,False,False,False,False
10046,95.0,1.0473,19.9721,19.07,22.0,2019,2022,1.008996227157708,1,False,True,False,False,False
10046,189.0,1.0974,19.8195,18.0597,44.0,2019,2022,1.008996227157708,1,False,False,False,False,True
10046,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.008996227157708,1,False,False,False,True,False
10049,409.4,1.037,4.0484,3.904,17.2,2019,2022,1.008590704129253,1,False,False,False,True,False
10049,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.008590704129253,1,False,False,False,False,False
10049,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.008590704129253,1,True,False,False,False,False
10049,129.0,1.0585,15.6623,14.796,24.0,2019,2022,1.008590704129253,1,False,False,False,False,True
10049,68.0,1.0801,17.8559,16.5314,17.0,2019,2022,1.008590704129253,1,False,True,False,False,False
10049,89.0,1.0232,18.5527,18.1327,18.0,2019,2022,1.008590704129253,1,False,False,True,False,False
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,True
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,True,False,False,False
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,True,False
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,False
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,True,False,False
10051,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,True,False,False,False,False
10052,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0041414237248438,1,False,False,False,True,False
10052,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0041414237248438,1,False,False,True,False,False
10052,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0041414237248438,1,False,True,False,False,False
10052,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0041414237248438,1,True,False,False,False,False
10052,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0041414237248438,1,False,False,False,False,True
10052,0.0,1.0585200000000001,23.479119999999998,22.19664,11.0,2019,2022,1.0041414237248438,1,False,False,False,False,False
10055,268.0,0.974,15.2113,15.6174,39.0,2019,2022,1.0086285532291548,1,False,False,False,False,True
10055,151.8,1.0557,11.6453,11.0312,19.4,2019,2022,1.0086285532291548,1,True,False,False,False,False
10055,268.2,1.1823,4.6657,3.9463,15.0,2019,2022,1.0086285532291548,1,False,False,False,True,False
10055,300.0,1.0085,19.8119,19.6442,60.0,2019,2022,1.0086285532291548,1,False,False,True,False,False
10055,130.0,0.961,18.1308,18.8676,21.0,2019,2022,1.0086285532291548,1,False,True,False,False,False
10055,233.0,1.022,12.8549,12.5783,31.0,2019,2022,1.0086285532291548,1,False,False,False,False,False
10056,122.0,1.02,13.1482,12.8898,17.0,2019,2022,0.993284616851682,1,False,False,False,False,False
10056,304.0,0.9772,15.9745,16.3467,47.0,2019,2022,0.993284616851682,1,False,False,False,False,True
10056,90.0,1.0344,11.1665,10.7948,11.0,2019,2022,0.993284616851682,1,True,False,False,False,False
10056,825.8,0.7497,3.2202,4.2954,22.2,2019,2022,0.993284616851682,1,False,False,False,True,False
10056,80.0,0.9981,17.6582,17.6925,14.0,2019,2022,0.993284616851682,1,False,True,False,False,False
10056,356.0,0.9587,19.0432,19.8635,65.0,2019,2022,0.993284616851682,1,False,False,True,False,False
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,True,False,False,False
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,True
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,True,False,False
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,True,False
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,False,False,False,False,False
10058,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0022706106782822,1,True,False,False,False,False
10059,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.001496622314872,1,False,False,True,False,False
10059,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.001496622314872,1,True,False,False,False,False
10059,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.001496622314872,1,False,False,False,True,False
10059,218.4,0.9783,16.1829,16.5417,34.0,2019,2022,1.001496622314872,1,False,False,False,False,True
10059,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.001496622314872,1,False,True,False,False,False
10059,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.001496622314872,1,False,False,False,False,False
10061,89.0,0.9879,15.5209,15.7111,13.0,2019,2022,1.000624517302143,1,False,False,False,False,True
10061,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000624517302143,1,True,False,False,False,False
10061,225.4,0.9518,16.9116,17.7682,34.8,2019,2022,1.000624517302143,1,False,False,True,False,False
10061,214.6,1.0157,17.9831,17.7052,39.6,2019,2022,1.000624517302143,1,False,True,False,False,False
10061,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000624517302143,1,False,False,False,False,False
10061,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000624517302143,1,False,False,False,True,False
10062,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000857016887878,1,False,False,True,False,False
10062,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000857016887878,1,False,False,False,True,False
10062,230.0,0.9589,15.5285,16.1934,32.8,2019,2022,1.000857016887878,1,False,False,False,False,True
10062,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000857016887878,1,False,False,False,False,False
10062,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000857016887878,1,False,True,False,False,False
10062,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.000857016887878,1,True,False,False,False,False
10065,123.8,0.9636,15.4063,15.9878,16.8,2019,2022,1.0007604830513634,1,False,False,False,False,True
10065,121.2,1.0021,14.4368,14.4067,17.4,2019,2022,1.0007604830513634,1,False,False,False,False,False
10065,193.8,0.9846,15.4636,15.7063,29.0,2019,2022,1.0007604830513634,1,False,True,False,False,False
10065,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0007604830513634,1,True,False,False,False,False
10065,84.0,1.011,20.5563,20.3317,18.0,2019,2022,1.0007604830513634,1,False,False,True,False,False
10065,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0007604830513634,1,False,False,False,True,False
10069,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,0.9994467200326647,1,False,False,False,True,False
10069,213.2,0.9658,18.6664,19.3278,37.4,2019,2022,0.9994467200326647,1,False,False,True,False,False
10069,197.8,0.9521,12.2581,12.8752,22.2,2019,2022,0.9994467200326647,1,False,False,False,False,True
10069,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,0.9994467200326647,1,False,True,False,False,False
10069,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,0.9994467200326647,1,False,False,False,False,False
10069,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,0.9994467200326647,1,True,False,False,False,False
10073,124.2,0.9913,13.7434,13.8647,16.6,2019,2022,1.0019252238896617,1,False,False,False,False,True
10073,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0019252238896617,1,False,False,True,False,False
10073,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0019252238896617,1,False,True,False,False,False
10073,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0019252238896617,1,False,False,False,True,False
10073,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0019252238896617,1,False,False,False,False,False
10073,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0019252238896617,1,True,False,False,False,False
10078,251.0,0.973,19.8509,20.4011,48.0,2019,2022,1.0085222598966506,1,False,False,True,False,False
10078,166.0,1.0104,15.3488,15.1906,26.0,2019,2022,1.0085222598966506,1,False,False,False,False,False
10078,212.0,0.9288,15.5676,16.761,28.0,2019,2022,1.0085222598966506,1,False,False,False,False,True
10078,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0085222598966506,1,True,False,False,False,False
10078,144.0,1.4087,6.0702,4.3092,14.0,2019,2022,1.0085222598966506,1,False,False,False,True,False
10078,137.0,0.8776,17.1467,19.5385,15.0,2019,2022,1.0085222598966506,1,False,True,False,False,False
10079,136.0,1.025,20.1217,19.6305,29.0,2019,2022,1.0024979678968573,1,False,False,True,False,False
10079,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0024979678968573,1,True,False,False,False,False
10079,453.8,0.925,3.7869,4.0939,16.6,2019,2022,1.0024979678968573,1,False,False,False,True,False
10079,68.0,1.0013,18.9989,18.975,13.0,2019,2022,1.0024979678968573,1,False,True,False,False,False
10079,157.0,1.0627,16.4996,15.526,30.0,2019,2022,1.0024979678968573,1,False,False,False,False,True
10079,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,1.0024979678968573,1,False,False,False,False,False
10083,244.2519149987645,1.001775995694295,15.098235232259666,15.06644609588474,42.43650190114069,2019,2022,0.9982918699999386,1,True,False,False,False,False
